; File generated by rgblink
00:0061 DisableLCD
00:2c29 PlayerBlackedOutText
00:2c2e DisplayRepelWoreOffText
00:2c37 RepelWoreOffText
00:2c3c DisplayStartMenu
00:2c4e RedisplayStartMenu
00:2c6c RedisplayStartMenu.loop
00:2c70 RedisplayStartMenu.checkIfUpPressed
00:2c8a RedisplayStartMenu.wrapMenuItemId
00:2c92 RedisplayStartMenu.checkIfDownPressed
00:2ca3 RedisplayStartMenu.checkIfPastBottom
00:2caf RedisplayStartMenu.buttonPressed
00:2ccc RedisplayStartMenu.displayMenuItem
00:2cea CloseStartMenu
00:2d01 CountSetBits
00:2d03 CountSetBits.loop
00:2d07 CountSetBits.innerLoop
00:2d18 SubtractAmountPaidFromMoney
00:2d20 AddAmountSoldToMoney
00:2d3d RemoveItemFromInventory
00:2d51 AddItemToInventory
00:2d68 DisplayListMenuID
00:2d79 DisplayListMenuID.specialBattleType
00:2d7b DisplayListMenuID.bankswitch
00:2db0 DisplayListMenuID.skipMovingSprites
00:2dbe DisplayListMenuID.setMenuVariables
00:2de3 DisplayListMenuIDLoop
00:2df6 DisplayListMenuIDLoop.oldManBattle
00:2e11 DisplayListMenuIDLoop.notOldManBattle
00:2e21 DisplayListMenuIDLoop.buttonAPressed
00:2e4d DisplayListMenuIDLoop.skipMultiplying
00:2e78 DisplayListMenuIDLoop.skipGettingQuantity
00:2e8c DisplayListMenuIDLoop.go_get_name
00:2e91 DisplayListMenuIDLoop.pokemonList
00:2ea0 DisplayListMenuIDLoop.getPokemonName
00:2ea6 DisplayListMenuIDLoop.storeChosenEntry
00:2eac DisplayListMenuIDLoop.skipStoringItemName
00:2ec2 DisplayListMenuIDLoop.checkOtherKeys
00:2ed8 DisplayListMenuIDLoop.downPressed
00:2ee7 DisplayListMenuIDLoop.upPressed
00:2ef0 DisplayListMenuIDLoop.startPressed
00:2f06 DisplayChooseQuantityMenu
00:2f1b DisplayChooseQuantityMenu.drawTextBox
00:2f2b DisplayChooseQuantityMenu.printInitialQuantity
00:2f38 DisplayChooseQuantityMenu.waitForKeyPressLoop
00:2f51 DisplayChooseQuantityMenu.incrementQuantity
00:2f63 DisplayChooseQuantityMenu.decrementQuantity
00:2f6d DisplayChooseQuantityMenu.handleNewQuantity
00:2f77 DisplayChooseQuantityMenu.printPrice
00:2f84 DisplayChooseQuantityMenu.addLoop
00:2fb3 DisplayChooseQuantityMenu.skipHalvingPrice
00:2fc7 DisplayChooseQuantityMenu.printQuantity
00:2fd3 DisplayChooseQuantityMenu.buttonAPressed
00:2fd8 DisplayChooseQuantityMenu.buttonBPressed
00:2fdf InitialQuantityText
00:2fe3 SpacesBetweenQuantityAndPriceText
00:2fea ExitListMenu
00:3009 PrintListMenuEntries
00:302c PrintListMenuEntries.skipMultiplying
00:3031 PrintListMenuEntries.noCarry
00:3036 PrintListMenuEntries.loop
00:3052 PrintListMenuEntries.itemMenu
00:3057 PrintListMenuEntries.pokemonPCMenu
00:3067 PrintListMenuEntries.getPokemonName
00:3079 PrintListMenuEntries.movesMenu
00:307c PrintListMenuEntries.placeNameString
00:3087 PrintListMenuEntries.printItemPrice
00:309c PrintListMenuEntries.skipPrintingItemPrice
00:30a2 PrintListMenuEntries.printPokemonLevel
00:30b4 PrintListMenuEntries.next
00:30ce PrintListMenuEntries.copyLevel
00:30d4 PrintListMenuEntries.skipCopyingLevel
00:30e0 PrintListMenuEntries.skipPrintingPokemonLevel
00:30ea PrintListMenuEntries.printItemQuantity
00:311a PrintListMenuEntries.skipPrintingItemQuantity
00:312e PrintListMenuEntries.nextListEntry
00:3140 PrintListMenuEntries.printCancelMenuItem
00:3146 ListMenuCancelText
00:314d GetMonName
00:317e GetItemName
00:3193 GetItemName.Machine
00:3195 GetItemName.Finish
00:31a1 IsItemHM
00:31a8 IsItemHM.notHM
00:31aa IsMoveHM
00:31b3 HMMoves
00:31b9 GetMoveName
00:31d2 ReloadMapData
00:31f1 ReloadTilesetTilePatterns
00:320a ChooseFlyDestination
00:3217 DisableWaitingAfterTextDisplay
00:321d UseItem
00:3225 TossItem
00:323a IsKeyItem
00:3249 DisplayTextBoxID
00:325e UpdateGBCPal_BGP
00:3278 UpdateGBCPal_BGP.noChangeInBGP
00:327b UpdateGBCPal_BGP.notGBC
00:327d UpdateGBCPal_OBP0
00:3299 UpdateGBCPal_OBP0.noChangeInOBP0
00:329c UpdateGBCPal_OBP0.notGBC
00:329e UpdateGBCPal_OBP1
00:32ba UpdateGBCPal_OBP1.noChangeInOBP1
00:32bd UpdateGBCPal_OBP1.notGBC
00:32bf Func_3082
00:32da IsPlayerCharacterBeingControlledByGame
00:32eb RunNPCMovementScript
00:331d RunNPCMovementScript.NPCMovementScriptPointerTables
00:3323 RunNPCMovementScript.playerStepOutFromDoor
00:332b EndNPCMovementScript
00:3333 EmptyFunc2
00:3334 StoreTrainerHeaderPointer
00:333d ExecuteCurMapScriptInTable
00:3351 ExecuteCurMapScriptInTable.useProvidedIndex
00:335c LoadGymLeaderAndCityName
00:3370 ReadTrainerHeaderInfo
00:3386 ReadTrainerHeaderInfo.nonZeroOffset
00:3398 ReadTrainerHeaderInfo.readPointer
00:339b ReadTrainerHeaderInfo.done
00:339d TrainerFlagAction
00:33a2 TalkToTrainer
00:33cd TalkToTrainer.trainerNotYetFought
00:33f9 CheckFightingMapTrainers
00:340a CheckFightingMapTrainers.skip_and_exit
00:3412 CheckFightingMapTrainers.trainerEngaging
00:3433 DisplayEnemyTrainerTextAndStartBattle
00:3444 StartTrainerBattle
00:345c EndTrainerBattle
00:34a0 EndTrainerBattle.skipRemoveSprite
00:34a8 ResetButtonPressedAndMapScript
00:34b6 TrainerWalkUpToPlayer_Bank0
00:34be InitBattleEnemyParameters
00:34d2 InitBattleEnemyParameters.noTrainer
00:34d6 GetSpritePosition1
00:34db GetSpritePosition2
00:34e0 SetSpritePosition1
00:34e5 SetSpritePosition2
00:34e8 SpritePositionBankswitch
00:34ed CheckForEngagingTrainers
00:34f3 CheckForEngagingTrainers.trainerLoop
00:3533 CheckForEngagingTrainers.continue
00:353b SaveEndBattleTextPointers
00:3551 EngageMapTrainer
00:3568 PrintEndBattleText
00:359e GetSavedEndBattleTextPointer
00:35ad GetSavedEndBattleTextPointer.lostBattle
00:35b6 TrainerEndBattleText
00:35c4 PlayTrainerMusic
00:35eb PlayTrainerMusic.evilTrainerListLoop
00:35f7 PlayTrainerMusic.noEvilTrainer
00:35fa PlayTrainerMusic.femaleTrainerListLoop
00:3606 PlayTrainerMusic.maleTrainer
00:3608 PlayTrainerMusic.PlaySound
00:360e FemaleTrainerList
00:3613 EvilTrainerList
00:361c DecodeArrowMovementRLE
00:3635 DecodeArrowMovementRLE.nextArrowMovementTileEntry1
00:3636 DecodeArrowMovementRLE.nextArrowMovementTileEntry2
00:363a FuncTX_ItemStoragePC
00:3644 FuncTX_BillsPC
00:364e FuncTX_GameCornerPrizeMenu
00:3653 bankswitchAndContinue
00:3659 FuncTX_PokemonCenterPC
00:3660 StartSimulatingJoypadStates
00:366d IsItemInBag
00:3675 DisplayPokedex
00:3680 SetSpriteFacingDirectionAndDelay
00:3688 SetSpriteFacingDirection
00:369d SetSpriteImageIndexAfterSettingFacingDirection
00:36a3 ArePlayerCoordsInArray
00:36ab CheckCoords
00:36af CheckCoords.loop
00:36ba CheckCoords.compareYCoord
00:36c0 CheckCoords.compareXCoord
00:36c4 CheckCoords.inArray
00:36c6 CheckCoords.notInArray
00:36c8 CheckBoulderCoords
00:36e0 GetPointerWithinSpriteStateData1
00:36e4 GetPointerWithinSpriteStateData2
00:36e6 _GetPointerWithinSpriteStateData
00:36f0 DecodeRLEList
00:36f4 DecodeRLEList.listLoop
00:370f DecodeRLEList.endOfList
00:3717 SetSpriteMovementBytesToFE
00:3725 SetSpriteMovementBytesToFF
00:3732 GetSpriteMovementByte1Pointer
00:373c GetSpriteMovementByte2Pointer
00:374a GetTrainerInformation
00:3778 GetTrainerInformation.linkBattle
00:3788 GetTrainerInformation.next
00:378c GetTrainerName
00:3794 HasEnoughMoney
00:379f HasEnoughCoins
00:37aa BankswitchHome
00:37b5 BankswitchCommon
00:37bb BankswitchBack
00:37c4 Bankswitch
00:37d2 Bankswitch.Return
00:37da YesNoChoice
00:37e2 NoYesChoice
00:37ea Func_35f4
00:37f5 InitYesNoTextBoxParameters
00:3800 InitNoYesTextBoxParameters
00:380c YesNoChoicePokeCenter
00:381c DisplayYesNoChoice
00:3827 CalcDifference
00:382e MoveSprite
00:3831 MoveSprite_
00:383d MoveSprite_.loop
00:385c DivideBytes
00:3867 DivideBytes.loop
00:386f DivideBytes.done
00:3871 LoadFontTilePatterns
00:3877 LoadFontTilePatterns.off
00:3885 LoadFontTilePatterns.on
00:3891 LoadTextBoxTilePatterns
00:3897 LoadTextBoxTilePatterns.off
00:38a5 LoadTextBoxTilePatterns.on
00:38b1 LoadHpBarAndStatusTilePatterns
00:38b7 LoadHpBarAndStatusTilePatterns.off
00:38d3 LoadHpBarAndStatusTilePatterns.on
00:38eb FillMemory
00:38ed FillMemory.loop
00:38f6 UncompressSpriteFromDE
00:38ff SaveScreenTilesToBuffer2
00:390c LoadScreenTilesFromBuffer2
00:3914 LoadScreenTilesFromBuffer2DisableBGTransfer
00:3924 SaveScreenTilesToBuffer1
00:3930 LoadScreenTilesFromBuffer1
00:3944 DelayFrames
00:394b PlaySoundWaitForCurrent
00:3953 WaitForSoundToFinish
00:395a WaitForSoundToFinish.waitLoop
00:3968 NamePointers
00:3976 GetName
00:3995 GetName.notMachine
00:39ac GetName.otherEntries
00:39bf GetName.skip
00:39d5 GetName.nextName
00:39d7 GetName.nextChar
00:39ec GetName.gotPtr
00:39f8 GetName.notMachine2
00:3a02 GetItemPrice
00:3a10 GetItemPrice.ok
00:3a25 GetItemPrice.loop
00:3a35 GetItemPrice.getTMPrice
00:3a3f GetItemPrice.done
00:3a49 CopyStringToCF4B
00:3a4c CopyString
00:3a54 JoypadLowSensitivity
00:3a60 JoypadLowSensitivity.storeButtonState
00:3a67 JoypadLowSensitivity.newlyPressedButtons
00:3a6e JoypadLowSensitivity.noNewlyPressedButtons
00:3a73 JoypadLowSensitivity.delayNotOver
00:3a77 JoypadLowSensitivity.delayOver
00:3a85 JoypadLowSensitivity.setShortDelay
00:3a8a WaitForTextScrollButtonPress
00:3a97 WaitForTextScrollButtonPress.loop
00:3aa1 WaitForTextScrollButtonPress.skipAnimation
00:3abd ManualTextScroll
00:3acc ManualTextScroll.inLinkBattle
00:3ad1 Multiply
00:3ade Divide
00:3af8 PrintLetterDelay
00:3b15 CopyDataUntil
00:3b21 RemovePokemon
00:3b29 AddPartyMon
00:3b38 CalcStats
00:3b3a CalcStats.statsLoop
00:3b4c CalcStat
00:3b52 AddEnemyMonToPlayerParty
00:3b67 MoveMon
00:3b7c SkipFixedLengthTextEntries
00:3b81 SkipFixedLengthTextEntries.skipLoop
00:3b86 AddNTimes
00:3b88 AddNTimes.loop
00:3b8d StringCmp
00:3b96 WriteOAMBlock
00:3bb2 WriteOAMBlock.writeOneEntry
00:3bbd HandleMenuInput
00:3bc1 HandleMenuInput_
00:3bce HandleMenuInput_.loop1
00:3bd8 HandleMenuInput_.loop2
00:3be7 HandleMenuInput_.getJoypadState
00:3c00 HandleMenuInput_.giveUpWaiting
00:3c0b HandleMenuInput_.keyPressed
00:3c1a HandleMenuInput_.upPressed
00:3c20 HandleMenuInput_.notAtTop
00:3c26 HandleMenuInput_.alreadyAtTop
00:3c34 HandleMenuInput_.checkIfDownPressed
00:3c38 HandleMenuInput_.downPressed
00:3c43 HandleMenuInput_.alreadyAtBottom
00:3c4b HandleMenuInput_.notAtBottom
00:3c4f HandleMenuInput_.checkOtherKeys
00:3c56 HandleMenuInput_.checkIfAButtonOrBButtonPressed
00:3c5b HandleMenuInput_.AButtonOrBButtonPressed
00:3c67 HandleMenuInput_.skipPlayingSound
00:3c73 HandleMenuInput_.noWrappingAround
00:3c7b PlaceMenuCursor
00:3c87 PlaceMenuCursor.topMenuItemLoop
00:3c8b PlaceMenuCursor.adjustForXCoord
00:3ca5 PlaceMenuCursor.doubleSpaced1
00:3ca8 PlaceMenuCursor.getOldMenuItemScreenPosition
00:3ca9 PlaceMenuCursor.oldMenuItemLoop
00:3cad PlaceMenuCursor.checkForArrow1
00:3cb2 PlaceMenuCursor.clearArrow
00:3cb6 PlaceMenuCursor.skipClearingArrow
00:3cc9 PlaceMenuCursor.doubleSpaced2
00:3ccc PlaceMenuCursor.getCurrentMenuItemScreenPosition
00:3ccd PlaceMenuCursor.currentMenuItemLoop
00:3cd1 PlaceMenuCursor.checkForArrow2
00:3cd9 PlaceMenuCursor.skipSavingTile
00:3ceb PlaceUnfilledArrowMenuCursor
00:3cf8 EraseMenuCursor
00:3d03 HandleDownArrowBlinkTiming
00:3d0a HandleDownArrowBlinkTiming.downArrowOn
00:3d22 HandleDownArrowBlinkTiming.downArrowOff
00:3d3b EnableAutoTextBoxDrawing
00:3d3e DisableAutoTextBoxDrawing
00:3d40 AutoTextBoxDrawingCommon
00:3d48 PrintText
00:3d58 PrintText_NoCreatingTextBox
00:3d5e PrintNumber
00:3d74 CallFunctionInTable
00:3d84 CallFunctionInTable.returnAddress
00:3d88 IsInArray
00:3d8a IsInRestOfArray
00:3d8b IsInRestOfArray.loop
00:3d97 IsInRestOfArray.notfound
00:3d99 IsInRestOfArray.found
00:3d9b RestoreScreenTilesAndReloadTilePatterns
00:3db1 GBPalWhiteOutWithDelay3
00:3db4 Delay3
00:3db9 GBPalNormal
00:3dcb GBPalWhiteOut
00:3ddc RunDefaultPaletteCommand
00:3dde RunPaletteCommand
00:3de8 GetHealthBarColor
00:3df5 GetHealthBarColor.gotColor
00:3df7 ReloadMapSpriteTilePatterns
00:3e1d GiveItem
00:3e37 GivePokemon
00:3e4b Random
00:3e5c Predef
00:3e7c Predef.done
00:3e83 GetPredefRegisters
00:3e9c UpdateCinnabarGymGateTileBlocks
00:3ea4 CheckForHiddenObjectOrBookshelfOrCardKeyDoor
00:3ec9 CheckForHiddenObjectOrBookshelfOrCardKeyDoor.returnAddress
00:3ecc CheckForHiddenObjectOrBookshelfOrCardKeyDoor.hiddenObjectNotFound
00:3ed9 CheckForHiddenObjectOrBookshelfOrCardKeyDoor.nothingFound
00:3edb CheckForHiddenObjectOrBookshelfOrCardKeyDoor.done
00:3ee4 PrintPredefTextID
00:3ef4 RestoreMapTextPointer
00:3efe SetMapTextPointer
00:3f11 HandleSlpFrzClause
00:3f20 Random_BiasDV
00:3f31 Random_DV
00:3f42 RefreshPartyMenu
00:3f53 StatModifierRatios
00:3f6d TextPredefs
00:3f6d CardKeySuccessText_id
00:3f6f CardKeyFailText_id
00:3f71 RedBedroomPCText_id
00:3f73 RedBedroomSNESText_id
00:3f75 PushStartText_id
00:3f77 SaveOptionText_id
00:3f79 StrengthsAndWeaknessesText_id
00:3f7b OakLabEmailText_id
00:3f7d AerodactylFossilText_id
00:3f7f Route15UpstairsBinocularsText_id
00:3f81 KabutopsFossilText_id
00:3f83 GymStatueText1_id
00:3f85 GymStatueText2_id
00:3f87 BookcaseText_id
00:3f89 ViridianCityPokecenterBenchGuyText_id
00:3f8b PewterCityPokecenterBenchGuyText_id
00:3f8d CeruleanCityPokecenterBenchGuyText_id
00:3f8f LavenderCityPokecenterBenchGuyText_id
00:3f91 VermilionCityPokecenterBenchGuyText_id
00:3f93 CeladonCityPokecenterBenchGuyText_id
00:3f95 CeladonCityHotelText_id
00:3f97 FuchsiaCityPokecenterBenchGuyText_id
00:3f99 CinnabarIslandPokecenterBenchGuyText_id
00:3f9b SaffronCityPokecenterBenchGuyText_id
00:3f9d MtMoonPokecenterBenchGuyText_id
00:3f9f RockTunnelPokecenterBenchGuyText_id
00:3fa1 UnusedBenchGuyText1_id
00:3fa3 UnusedBenchGuyText2_id
00:3fa5 UnusedBenchGuyText3_id
00:3fa7 UnusedPredefText_id
00:3fa9 PokemonCenterPCText_id
00:3fab ViridianSchoolNotebook_id
00:3fad ViridianSchoolBlackboard_id
00:3faf JustAMomentText_id
00:3fb1 OpenBillsPCText_id
00:3fb3 FoundHiddenItemText_id
00:3fb5 HiddenItemBagFullText_id
00:3fb7 VermilionGymTrashText_id
00:3fb9 IndigoPlateauHQText_id
00:3fbb GameCornerOutOfOrderText_id
00:3fbd GameCornerOutToLunchText_id
00:3fbf GameCornerSomeonesKeysText_id
00:3fc1 FoundHiddenCoinsText_id
00:3fc3 DroppedHiddenCoinsText_id
00:3fc5 BillsHouseMonitorText_id
00:3fc7 BillsHouseInitiatedText_id
00:3fc9 BillsHousePokemonList_id
00:3fcb MagazinesText_id
00:3fcd CinnabarGymQuiz_id
00:3fcf GameCornerNoCoinsText_id
00:3fd1 GameCornerCoinCaseText_id
00:3fd3 LinkCableHelp_id
00:3fd5 TMNotebook_id
00:3fd7 FightingDojoText_id
00:3fd9 EnemiesOnEverySideText_id
00:3fdb WhatGoesAroundComesAroundText_id
00:3fdd NewBicycleText_id
00:3fdf IndigoPlateauStatues_id
00:3fe1 VermilionGymTrashSuccessText1_id
00:3fe3 VermilionGymTrashSuccessText2_id
00:3fe5 VermilionGymTrashSuccessText3_id
00:3fe7 VermilionGymTrashFailText_id
00:3fe9 TownMapText_id
00:3feb BookOrSculptureText_id
00:3fed ElevatorText_id
00:3fef PokemonStuffText_id
01:4000 SpriteFacingAndAnimationTable
01:4080 SpriteFacingDownAndStanding
01:4084 SpriteFacingDownAndWalking
01:4088 SpriteFacingUpAndStanding
01:408c SpriteFacingUpAndWalking
01:4090 SpriteFacingLeftAndStanding
01:4094 SpriteFacingLeftAndWalking
01:4098 SpriteOAMParameters
01:40a4 SpriteOAMParametersFlipped
01:40b0 ResetStatusAndHalveMoneyOnBlackout
01:40ff ResetStatusAndHalveMoneyOnBlackout.lostmoney
01:4112 PrintSafariZoneBattleText
01:4119 PrintSafariZoneBattleText.isEating
01:4121 PrintSafariZoneBattleText.checkAngry
01:4125 PrintSafariZoneBattleText.isAngry
01:412b PrintSafariZoneBattleText.print
01:4133 PrintSafariZoneBattleText.resetCatchRate
01:4146 SafariZoneEatingText
01:414b SafariZoneAngryText
01:4150 CopyFixedLengthText
01:4156 SetDefaultNamesBeforeTitlescreen
01:417c DisplayTitleScreen
01:41ec DisplayTitleScreen.pokemonLogoTileLoop
01:41ef DisplayTitleScreen.pokemonLogoTileRowLoop
01:4200 DisplayTitleScreen.pokemonLogoLastTileRowLoop
01:4216 DisplayTitleScreen.tileScreenCopyrightTilesLoop
01:421e DisplayTitleScreen.tileScreenCopyrightTiles
01:422e DisplayTitleScreen.next
01:4286 DisplayTitleScreen.correct_audio_bank
01:428c DisplayTitleScreen.bouncePokemonLogoLoop
01:429a DisplayTitleScreen.skipPlayingSound
01:42a1 DisplayTitleScreen.TitleScreenPokemonLogoYScrolls
01:42b0 DisplayTitleScreen.ScrollTitleScreenPokemonLogo
01:42ba DisplayTitleScreen.finishedBouncingPokemonLogo
01:42d0 DisplayTitleScreen.scrollTitleScreenGameVersionLoop
01:4306 DisplayTitleScreen.awaitUserInterruptionLoop
01:4324 DisplayTitleScreen.finishedWaiting
01:435c DisplayTitleScreen.doClearSaveDialogue
01:4364 TitleScreenPickNewMon
01:4369 TitleScreenPickNewMon.loop
01:439d TitleScreenScrollInMon
01:43ac ScrollTitleScreenGameVersion
01:43b1 ScrollTitleScreenGameVersion.wait2
01:43b7 DrawPlayerCharacter_F
01:43c4 DrawPlayerCharacter
01:43cf DrawPlayerCharacter.copy
01:43e1 DrawPlayerCharacter.loop
01:43e4 DrawPlayerCharacter.innerLoop
01:4408 ClearBothBGMaps
01:4413 LoadTitleMonSprite
01:4422 TitleScreenCopyTileMapToVRAM
01:4427 LoadCopyrightAndTextBoxTiles
01:4430 LoadCopyrightTiles
01:4445 CopyrightTextString
01:4474 TitleMons
01:4484 PrintGameVersionOnTitleScreen
01:448d VersionOnTitleScreenText
01:4496 NintenText
01:449d SonyText
01:44a2 LoadMonData_
01:44bd LoadMonData_.GetMonHeader
01:44e9 LoadMonData_.getMonEntry
01:44ef LoadMonData_.copyMonData
01:451e ItemPrices
01:4641 ItemNames
01:49b2 PrepareOAMData
01:49c1 PrepareOAMData.updateEnabled
01:49c4 PrepareOAMData.spriteLoop
01:49df PrepareOAMData.visible
01:49e9 PrepareOAMData.usefacing
01:49eb PrepareOAMData.next
01:4a0f PrepareOAMData.tileLoop
01:4a31 PrepareOAMData.notFourTileSprite
01:4a39 PrepareOAMData.next2
01:4a46 PrepareOAMData.skipPriority
01:4a55 PrepareOAMData.spriteusesOBP0
01:4a5e PrepareOAMData.nextSprite
01:4a7c PrepareOAMData.clear
01:4a82 GetSpriteScreenXY
01:4a9e WriteDMACodeToHRAM
01:4aa5 WriteDMACodeToHRAM.copy
01:4aac DMARoutine
01:4ab2 DMARoutine.wait
01:4ab6 PrintWaitingText
01:4ab6 DMARoutineEnd
01:4ac8 PrintWaitingText.asm_4c17
01:4acb PrintWaitingText.asm_4c1a
01:4ad9 WaitingText
01:4ae5 _UpdateSprites
01:4aea _UpdateSprites.spriteLoop
01:4afd _UpdateSprites.skipSprite
01:4b05 _UpdateSprites.updateCurrentSprite
01:4b0d UpdateNonPlayerSprite
01:4b1e UpdateNonPlayerSprite.unequal
01:4b21 DetectCollisionBetweenSprites
01:4b56 DetectCollisionBetweenSprites.loop
01:4b85 DetectCollisionBetweenSprites.noCarry1
01:4b97 DetectCollisionBetweenSprites.next1
01:4bab DetectCollisionBetweenSprites.next2
01:4bb2 DetectCollisionBetweenSprites.checkXDistance
01:4bc5 DetectCollisionBetweenSprites.noCarry2
01:4bd7 DetectCollisionBetweenSprites.next3
01:4beb DetectCollisionBetweenSprites.next4
01:4bf2 DetectCollisionBetweenSprites.collision
01:4bff DetectCollisionBetweenSprites.next5
01:4c01 DetectCollisionBetweenSprites.next6
01:4c13 DetectCollisionBetweenSprites.noCarry3
01:4c1a DetectCollisionBetweenSprites.next
01:4c23 SetSpriteCollisionValues
01:4c34 SetSpriteCollisionValues.ok
01:4c35 SetSpriteCollisionValues.done
01:4c36 SpriteCollisionBitTable
01:4c56 PickUpItem
01:4c5f PickUpItem.missableObjectsListLoop
01:4c69 PickUpItem.isMissable
01:4c94 PickUpItem.BagFull
01:4c97 PickUpItem.print
01:4c9b FoundItemText
01:4ca1 NoMoreRoomForItemText
01:4ca6 UpdatePlayerSprite
01:4cb6 UpdatePlayerSprite.checkIfTextBoxInFrontOfSprite
01:4cbf UpdatePlayerSprite.disableSprite
01:4cc5 UpdatePlayerSprite.lowerLeftTileIsMapTile
01:4cda UpdatePlayerSprite.checkIfUp
01:4ce2 UpdatePlayerSprite.checkIfLeft
01:4cea UpdatePlayerSprite.checkIfRight
01:4cf2 UpdatePlayerSprite.notMoving
01:4cfb UpdatePlayerSprite.next
01:4d05 UpdatePlayerSprite.moving
01:4d2a UpdatePlayerSprite.doneSpeed
01:4d37 UpdatePlayerSprite.calcImageIndex
01:4d42 UpdatePlayerSprite.skipSpriteAnim
01:4d4f UpdatePlayerSprite.next2
01:4d53 UnusedReadSpriteDataFunction
01:4d5d UpdateNPCSprite
01:4d6a UpdateNPCSprite.no_carry
01:4dd7 UpdateNPCSprite.next
01:4de5 UpdateNPCSprite.randomMovement
01:4dfa UpdateNPCSprite.determineDirection
01:4e1a UpdateNPCSprite.moveDown
01:4e26 UpdateNPCSprite.notDown
01:4e31 UpdateNPCSprite.moveUp
01:4e3d UpdateNPCSprite.notUp
01:4e48 UpdateNPCSprite.moveLeft
01:4e52 UpdateNPCSprite.notLeft
01:4e59 UpdateNPCSprite.moveRight
01:4e63 ChangeFacingDirection
01:4e66 TryWalking
01:4e99 UpdateSpriteInWalkingAnimation
01:4eb2 UpdateSpriteInWalkingAnimation.noNextAnimationFrame
01:4ec7 UpdateSpriteInWalkingAnimation.xydone
01:4ee2 UpdateSpriteInWalkingAnimation.initNextMovementCounter
01:4f00 sprite60fps
01:4f15 sprite60fps.is60fps
01:4f17 sprite60fps.end
01:4f1c UpdateSpriteMovementDelay
01:4f2e UpdateSpriteMovementDelay.tickMoveCounter
01:4f37 UpdateSpriteMovementDelay.moving
01:4f3e notYetMoving
01:4f4a MakeNPCFacePlayer
01:4f5e MakeNPCFacePlayer.notFacingDown
01:4f66 MakeNPCFacePlayer.notFacingUp
01:4f6e MakeNPCFacePlayer.notFacingRight
01:4f70 MakeNPCFacePlayer.facingDirectionDetermined
01:4f78 InitializeSpriteStatus
01:4f87 InitializeSpriteScreenPosition
01:4fa6 CheckSpriteAvailability
01:4fd0 CheckSpriteAvailability.skipYVisibilityTest
01:4fdf CheckSpriteAvailability.skipXVisibilityTest
01:4fef CheckSpriteAvailability.spriteInvisible
01:4ffb CheckSpriteAvailability.spriteVisible
01:5015 CheckSpriteAvailability.notInGrass
01:5017 CheckSpriteAvailability.done
01:5018 CheckSpriteAvailability.VisibilityTest
01:502a UpdateSpriteImage
01:5041 CanWalkOntoTile
01:504f CanWalkOntoTile.notScripted
01:5057 CanWalkOntoTile.tilePassableLoop
01:50a5 CanWalkOntoTile.upwards
01:50ab CanWalkOntoTile.checkHorizontal
01:50b8 CanWalkOntoTile.left
01:50be CanWalkOntoTile.passable
01:50c2 CanWalkOntoTile.impassable
01:50e0 GetTileSpriteStandsOn_roundUP
01:50ec GetTileSpriteStandsOn
01:50fa GetTileSpriteStandsOn.round_up
01:5105 GetTileSpriteStandsOn.next
01:5106 GetTileSpriteStandsOn.done_rounding
01:5122 LoadDEPlusA
01:5127 LoadDEPlusA.noCarry
01:5129 DoScriptedNPCMovement
01:513f DoScriptedNPCMovement.not60fps
01:5154 DoScriptedNPCMovement.noCarry
01:5163 DoScriptedNPCMovement.checkIfMovingDown
01:5171 DoScriptedNPCMovement.checkIfMovingLeft
01:517f DoScriptedNPCMovement.checkIfMovingRight
01:518d DoScriptedNPCMovement.noMatch
01:5190 DoScriptedNPCMovement.move
01:51b0 InitScriptedNPCMovement
01:51bc GetSpriteScreenYPointer
01:51c1 GetSpriteScreenXPointer
01:51c4 GetSpriteScreenXYPointerCommon
01:51cd AnimScriptedNPCMovement
01:51f4 AnimScriptedNPCMovement.anim
01:520b AdvanceScriptedNPCAnimFrameCounter
